,timestamp,context1,context2,context3,context4,context5,context6,drawn_article,reward,article1,article2,article3,article4,article5,article6,article7,article8,article9,article10,article11,article12,article13,article14,article15,article16,article17,article18,article19,article20,article21,propensity_score
4262,1241162100,1.0,0.00059,9e-06,0.000391,0.000796,0.9982139999999999,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4264,1241162100,1.0,0.089168,0.067829,0.019821000000000002,0.821991,0.001192,26,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4268,1241163300,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4270,1241163000,1.0,0.109339,0.001465,0.714957,0.174029,0.00021,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4276,1241161500,1.0,0.00028900000000000003,9e-06,7.2e-05,0.00037,0.9992610000000001,29,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4279,1241165400,1.0,0.5230229999999999,0.061690999999999996,0.105531,0.30275,0.007004000000000001,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4281,1241165100,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4287,1241161800,1.0,0.010934000000000001,0.0020280000000000003,0.000132,0.001026,0.98588,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4288,1241162400,1.0,0.041529,0.0016649999999999998,0.014909,0.050829,0.8910680000000001,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
4289,1241165100,1.0,0.083561,0.0006,0.752297,0.156131,0.007409999999999998,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4293,1241162700,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4298,1241161500,1.0,0.010935,0.00016299999999999998,0.713222,0.27563499999999996,4.5e-05,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4299,1241163000,1.0,0.531119,0.043008,0.09991799999999999,0.30080999999999997,0.025144999999999997,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4301,1241161800,1.0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876,26,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4302,1241161200,1.0,0.031652,0.000343,0.308546,0.217581,0.441878,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4305,1241161800,1.0,0.007769,0.00061,0.004724,0.032743,0.9541540000000001,15,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4312,1241161200,1.0,0.005162,9.4e-05,0.0043170000000000005,0.003725,0.9867030000000001,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4313,1241163900,1.0,0.070599,0.754568,0.000343,0.073686,0.10080399999999999,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4324,1241161500,1.0,0.5933149999999999,0.036167000000000005,0.086974,0.261766,0.021778,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4332,1241164800,1.0,0.13426,0.038761000000000004,0.08426499999999999,0.74254,0.000173,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4336,1241163000,1.0,0.023262,0.000759,0.001955,0.006109000000000001,0.967916,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4337,1241163600,1.0,0.114547,0.0032450000000000005,0.40627399999999997,0.467753,0.008181,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4338,1241164200,1.0,0.5190899999999999,0.19278299999999998,0.028469,0.259278,0.00037999999999999997,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4339,1241161200,1.0,0.000642,1e-05,7.7e-05,6.9e-05,0.999202,17,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4353,1241164200,1.0,0.22023299999999998,0.622732,0.002802,0.15273399999999998,0.0014990000000000001,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4356,1241161800,1.0,0.034614,8.2e-05,0.255448,0.02393,0.6859270000000001,22,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4358,1241163000,1.0,0.001935,6.2e-05,0.0037869999999999996,0.0078060000000000004,0.98641,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4359,1241164500,1.0,0.044212,0.00045,0.870822,0.084486,2.8999999999999997e-05,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4366,1241160900,1.0,0.028908,0.001322,0.011167,0.040080000000000005,0.918523,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4370,1241163000,1.0,0.007506999999999998,0.000327,0.002239,0.008938,0.980988,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4373,1241161200,1.0,8e-05,0.0,6.1e-05,3.3e-05,0.999825,22,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4376,1241162100,1.0,0.012523999999999999,0.082958,0.0015970000000000001,0.9015219999999999,0.001399,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4379,1241161800,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,28,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4381,1241165700,1.0,0.23174099999999997,0.577886,0.002846,0.183702,0.003826,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4394,1241162400,1.0,0.41869700000000004,0.010196,0.235172,0.28599600000000003,0.04994,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
4395,1241163900,1.0,0.017087,0.000411,0.27176,0.709867,0.000875,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4399,1241165400,1.0,0.068906,0.575696,0.000256,0.107925,0.24721700000000002,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4400,1241163000,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4415,1241161500,1.0,0.011516,0.001285,0.001155,0.019915000000000002,0.9661290000000001,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4417,1241161200,1.0,0.0026969999999999997,1.4999999999999999e-05,0.039229,0.014284,0.943775,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4418,1241162100,1.0,0.5523100000000001,0.158117,0.021838,0.260913,0.006822,24,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4424,1241163900,1.0,0.008615000000000001,0.001164,0.019227,0.287729,0.683265,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4427,1241164200,1.0,0.007067,0.003124,0.018132,0.9118870000000001,0.059789999999999996,26,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4428,1241163900,1.0,0.05559,0.005618,0.24815900000000002,0.689951,0.000682,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4434,1241165700,1.0,0.41909399999999997,0.038845,0.112107,0.412732,0.017222,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4435,1241163300,1.0,0.086213,0.057763999999999996,0.014206,0.8306379999999999,0.011179000000000001,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4438,1241165100,1.0,0.045044,0.025497,0.104853,0.824491,0.00011599999999999999,25,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4439,1241161200,1.0,0.003571,0.000252,0.000866,0.004044,0.991267,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4440,1241163900,1.0,0.035482,0.045241,0.004692,0.21047600000000002,0.704109,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4449,1241162400,1.0,0.000164,1.9e-05,4e-06,4.1e-05,0.9997719999999999,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
4452,1241165700,1.0,0.024808,0.094321,7.6e-05,0.016718,0.8640770000000001,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4459,1241163000,1.0,1.1e-05,0.0,3.7e-05,3e-06,0.999949,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4461,1241165700,1.0,0.13956500000000002,0.0031190000000000002,0.40865999999999997,0.4443470000000001,0.0043100000000000005,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4463,1241162400,1.0,0.252,0.129694,0.075023,0.54298,0.000303,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
4464,1241162100,1.0,0.00010700000000000001,0.0,2.3e-05,2e-05,0.999849,22,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4465,1241165100,1.0,0.000127,3e-06,6e-06,2.2e-05,0.999842,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4467,1241163300,1.0,0.002936,0.000155,0.001243,0.005676,0.9899899999999999,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4469,1241163300,1.0,0.20034200000000002,0.179724,0.002764,0.5550510000000001,0.062119000000000014,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4474,1241165100,1.0,0.001239,1.4999999999999999e-05,0.006027,0.012943999999999999,0.979775,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4475,1241165700,1.0,0.088822,0.061762,0.039146,0.807195,0.003075,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4483,1241162100,1.0,0.0006580000000000001,1e-05,0.00022,0.00041600000000000003,0.9986959999999999,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4487,1241164800,1.0,0.001132,5.9e-05,0.000127,0.00043499999999999995,0.998246,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4489,1241162700,1.0,0.023505,0.000643,0.024493,0.058699,0.892661,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4493,1241165100,1.0,0.027474000000000002,0.950109,0.000213,0.022203,2e-06,27,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4495,1241163000,1.0,0.0015810000000000002,0.0,0.9961909999999999,0.002216,1.1e-05,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4503,1241165100,1.0,0.000995,3e-06,0.001405,0.00021,0.9973879999999999,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4505,1241161800,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,22,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4508,1241164200,1.0,0.001114,0.000113,0.00043499999999999995,0.0065650000000000005,0.991772,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4509,1241164800,1.0,0.002482,0.000348,0.0006799999999999999,0.012459999999999999,0.98403,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4512,1241163000,1.0,0.011717,0.008732,0.00022400000000000002,0.005032,0.9742959999999999,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4513,1241165100,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4515,1241161200,1.0,0.013408000000000002,0.000429,0.281031,0.703994,0.001137,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4517,1241165100,1.0,0.002702,2e-06,0.953865,0.04313,0.000301,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4519,1241162100,1.0,0.770779,0.053951,0.067428,0.106458,0.001385,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4525,1241164200,1.0,3.5e-05,1e-06,1.6e-05,5e-05,0.999899,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4531,1241161200,1.0,0.054015,2.8999999999999997e-05,0.927183,0.018519,0.00025499999999999996,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4533,1241163600,1.0,0.19176500000000002,0.001215,0.524759,0.24801399999999998,0.034246,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4535,1241162400,1.0,0.01661,0.00020099999999999998,0.007537999999999999,0.008426000000000001,0.967225,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
4536,1241161800,1.0,0.013888999999999999,2e-06,0.983065,0.0027140000000000003,0.00033,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4543,1241161200,1.0,0.032238,0.00035,0.8506530000000001,0.11667000000000001,8.8e-05,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4544,1241164500,1.0,0.11365499999999999,0.035066,0.023718,0.231339,0.596221,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4550,1241162100,1.0,0.5894229999999999,0.05678,0.078176,0.274496,0.001126,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4553,1241164800,1.0,0.011767,0.022124,0.010468,0.8621489999999999,0.09349099999999999,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4557,1241162400,1.0,0.69617,0.118191,0.07082999999999999,0.11261600000000001,0.002194,9,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.2
4559,1241162700,1.0,0.245106,0.671004,0.001546,0.081901,0.000443,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4560,1241165700,1.0,0.0016179999999999999,2.5e-05,0.000392,0.00047999999999999996,0.9974850000000001,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4565,1241162400,1.0,0.262979,0.022706,0.090312,0.6214890000000001,0.002515,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.2
4567,1241161500,1.0,0.026757999999999997,0.001533,0.189808,0.29741599999999996,0.48448599999999997,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4573,1241161200,1.0,0.742754,0.033072000000000004,0.100039,0.11600999999999999,0.008125,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4574,1241165100,1.0,0.630989,0.093053,0.054169000000000016,0.208236,0.013553999999999998,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4579,1241161200,1.0,0.201984,0.178411,0.0144,0.604731,0.00047400000000000003,26,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4581,1241165400,1.0,0.000105,0.0,0.000156,3.6e-05,0.999704,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4582,1241162400,1.0,0.009179999999999999,0.127121,0.0034409999999999996,0.8602049999999999,5.2000000000000004e-05,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
4585,1241164200,1.0,0.0020670000000000003,7.000000000000003e-06,0.7740520000000001,0.160474,0.0634,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4587,1241161800,1.0,0.148349,0.581758,0.004941,0.264881,7.2e-05,22,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4588,1241164500,1.0,0.17971700000000002,0.5633090000000001,0.001471,0.15443800000000002,0.101066,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4605,1241161200,1.0,1.9e-05,2e-06,5e-06,0.000121,0.9998530000000001,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4609,1241161200,1.0,0.17256300000000002,0.109457,0.036281,0.68079,0.000909,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4613,1241165100,1.0,0.033143,0.77796,7.2e-05,0.065721,0.12310399999999999,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4619,1241163000,1.0,0.19005,0.674285,0.000834,0.131485,0.0033469999999999997,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4625,1241164200,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4626,1241162400,1.0,0.470814,0.150252,0.052490999999999996,0.325729,0.000714,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
4635,1241165400,1.0,0.21289299999999997,0.29786599999999996,0.00877,0.47624399999999995,0.004227000000000001,22,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4640,1241161500,1.0,0.00443,0.000279,0.001737,0.007556999999999999,0.9859959999999999,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4641,1241161800,1.0,0.003573,0.000488,0.001101,0.02228,0.972557,15,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4643,1241161800,1.0,0.5523100000000001,0.158117,0.021838,0.260913,0.006822,19,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4645,1241162100,1.0,5.9e-05,2e-06,2.7000000000000002e-05,0.00011499999999999999,0.9997969999999999,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4647,1241161500,1.0,0.340159,0.351547,0.058016,0.250226,5.3e-05,29,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4650,1241163600,1.0,0.000121,0.0,0.00349,0.00031099999999999997,0.996077,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4651,1241161500,1.0,0.0011330000000000001,1.8e-05,0.005848,0.007379000000000002,0.9856219999999999,24,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4652,1241161200,1.0,0.002558,1.4000000000000001e-05,0.9114639999999999,0.085951,1.3000000000000001e-05,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4654,1241164800,1.0,0.191652,0.00144,0.706547,0.097946,0.002415,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4657,1241163300,1.0,0.031386000000000004,0.950722,0.000126,0.017763,4e-06,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4658,1241162700,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4661,1241165400,1.0,0.0026260000000000003,6.6e-05,0.0014269999999999999,0.0058920000000000005,0.9899899999999999,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4666,1241165100,1.0,0.002486,4.6e-05,0.003951,0.010616,0.982902,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4669,1241164200,1.0,0.0007019999999999999,1.9e-05,0.000204,0.000701,0.998374,29,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4671,1241165700,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4672,1241161500,1.0,0.010005,0.000128,0.0052829999999999995,0.00821,0.976374,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4676,1241161500,1.0,0.263687,0.322412,0.015327,0.396453,0.00212,14,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4680,1241163300,1.0,0.015863,0.00011599999999999999,0.8735229999999999,0.11022799999999999,0.00027,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4684,1241162100,1.0,0.00059,9e-06,0.000391,0.000796,0.9982139999999999,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4686,1241165100,1.0,0.022868,0.000811,0.0007160000000000001,0.002098,0.973508,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4694,1241162100,1.0,0.41279099999999996,0.073922,0.017194,0.425375,0.070717,29,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4695,1241162100,1.0,0.100893,7.099999999999999e-05,0.884324,0.013988999999999998,0.000722,24,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4722,1241165100,1.0,0.208666,0.01648,0.365682,0.40905199999999997,0.00011899999999999999,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4726,1241163900,1.0,0.046546,0.005979,0.020447999999999997,0.20064,0.726386,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4731,1241165700,1.0,0.0008640000000000001,4.4e-05,7.3e-05,0.000455,0.9985639999999999,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4739,1241161500,1.0,0.680227,0.010652,0.173701,0.10731500000000001,0.028105,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4742,1241162400,1.0,0.00059,9e-06,0.000391,0.000796,0.9982139999999999,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
4743,1241163300,1.0,0.25931,0.6163770000000001,0.002154,0.12161300000000001,0.000546,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4749,1241161200,1.0,0.044933,0.036624000000000004,0.027275999999999998,0.8896139999999999,0.001553,15,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4751,1241163600,1.0,0.021804,0.24705500000000002,0.001684,0.72932,0.00013700000000000002,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4754,1241164500,1.0,0.080252,0.033744,0.199896,0.685122,0.000986,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4758,1241161200,1.0,0.17184100000000002,0.756483,0.000657,0.070016,0.001003,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4759,1241164800,1.0,0.4290100000000001,0.012797,0.185686,0.369269,0.0032380000000000004,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4760,1241162400,1.0,0.082999,0.00028399999999999996,0.8242719999999999,0.090371,0.002074,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
4763,1241163300,1.0,0.053578,0.002798,0.023754,0.078309,0.841561,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4764,1241163600,1.0,0.006806,6e-06,0.173524,0.016287,0.803377,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4765,1241161200,1.0,0.191375,0.000236,0.799867,0.008131999999999999,0.00039,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
4769,1241163000,1.0,0.097618,0.840814,0.000368,0.06101,0.00018999999999999998,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4771,1241163300,1.0,0.06713200000000001,0.203592,0.009758,0.719376,0.00014199999999999998,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4779,1241162100,1.0,0.658135,0.014584999999999999,0.15546600000000002,0.125368,0.046446,26,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4781,1241163600,1.0,0.002133,0.000129,0.000469,0.003353,0.993916,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4782,1241165700,1.0,0.014454,0.048142000000000004,0.006478,0.9308290000000001,9.6e-05,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
4784,1241161500,1.0,0.254399,0.0066760000000000005,0.679162,0.05975700000000001,6e-06,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
4786,1241165700,1.0,0.199299,0.562742,0.002885,0.234971,0.000103,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4790,1241163000,1.0,0.001182,8.4e-05,8.499999999999999e-05,0.00135,0.9972989999999999,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
4791,1241163300,1.0,0.005056000000000001,0.000144,0.0036149999999999997,0.0088,0.9823850000000001,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
